# legacy_corrected Brio-Wu 400x8 structured, 400 bins, t=0.1, CFL 0.1; source benchmarks/raw/rp3_convergence/legacy_bw_400/brio_profile.csv
x rho u By p
0.82125 0.123038 -0.0923236 -0.966322 0.0969241
0.82375 0.123064 -0.0912342 -0.9667 0.0969656
0.82625 0.123096 -0.0899107 -0.967167 0.0970148
0.82875 0.123133 -0.0882825 -0.967747 0.0970743
0.83125 0.123179 -0.0862865 -0.968464 0.0971449
0.83375 0.123232 -0.0838735 -0.969338 0.0972288
0.83625 0.123295 -0.0810096 -0.97038 0.0973267
0.83875 0.123367 -0.0776813 -0.971594 0.0974395
0.84125 0.123448 -0.0738948 -0.972979 0.0975663
0.84375 0.123537 -0.0696769 -0.974524 0.0977065
0.84625 0.123635 -0.0650728 -0.976212 0.0978586
0.84875 0.123739 -0.0601449 -0.978019 0.098021
0.85125 0.123848 -0.0549689 -0.979918 0.0981909
0.85375 0.12396 -0.0496297 -0.981876 0.0983661
0.85625 0.124074 -0.0442185 -0.983859 0.0985434
0.85875 0.124187 -0.0388279 -0.985835 0.0987204
0.86125 0.124298 -0.0335483 -0.987768 0.0988938
0.86375 0.124404 -0.0284641 -0.989628 0.0990609
0.86625 0.124505 -0.0236507 -0.991388 0.0992192
0.86875 0.124599 -0.0191719 -0.993024 0.0993667
0.87125 0.124685 -0.0150776 -0.994518 0.099502
0.87375 0.124763 -0.0114032 -0.995858 0.0996239
0.87625 0.124831 -0.00816862 -0.997036 0.0997316
0.87875 0.124889 -0.00537941 -0.998051 0.0998243
0.88125 0.124938 -0.00302751 -0.998906 0.0999025
0.88375 0.124979 -0.00109334 -0.999609 0.0999672
0.88625 0.125011 0.000452119 -1.00017 0.10002
0.88875 0.125036 0.00164467 -1.0006 0.100059
0.89125 0.125055 0.00252447 -1.00092 0.100088
0.89375 0.125068 0.00313366 -1.00114 0.100108
0.89625 0.125075 0.00351427 -1.00128 0.100121
0.89875 0.125079 0.00370663 -1.00135 0.100128
0.90125 0.12508 0.00374814 -1.00136 0.100128
0.90375 0.125078 0.00367253 -1.00133 0.100126
0.90625 0.125075 0.00350945 -1.00127 0.10012
0.90875 0.12507 0.00328438 -1.00119 0.100113
0.91125 0.125064 0.00301876 -1.00109 0.100104
0.91375 0.125058 0.00273029 -1.00099 0.100094
0.91625 0.125052 0.00243318 -1.00088 0.100083
0.91875 0.125045 0.00213865 -1.00077 0.100074
0.92125 0.125039 0.00185518 -1.00067 0.100061
0.92375 0.125034 0.00158896 -1.00058 0.100054
0.92625 0.125028 0.00134417 -1.00049 0.100046
0.92875 0.125024 0.00112331 -1.00041 0.100038
0.93125 0.12502 0.00092748 -1.00034 0.10003
0.93375 0.125016 0.000756674 -1.00028 0.100023
0.93625 0.125013 0.000610005 -1.00022 0.100021
0.93875 0.12501 0.000485954 -1.00018 0.100017
0.94125 0.125008 0.000382559 -1.00014 0.100014
0.94375 0.125006 0.000297612 -1.00011 0.100011
0.94625 0.125005 0.000228799 -1.00008 0.100008
0.94875 0.125004 0.000173826 -1.00006 0.100006
0.95125 0.125003 0.000130506 -1.00005 0.100005
0.95375 0.125002 9.68298e-05 -1.00003 0.100004
